%randomly generated instance
%vessels
3
100	25000	0.23
200	30000	0.28
300	35000	0.33
%ports
50
1	ContinentalPort	CP	0	0
2	Port2	RP	25	33
3	Port3	RP	24	23
4	Port4	RP	7	3
5	Port5	RP	90	8
6	Port6	RP	13	9
7	Port7	RP	8	8
8	Port8	RP	9	19
9	Port9	RP	37	3
10	Port10	RP	36	50
11	Port11	RP	0	36
12	Port12	RP	21	46
13	Port13	RP	31	46
14	Port14	RP	26	41
15	Port15	RP	2	6
16	Port16	RP	22	15
17	Port17	RP	70	24
18	Port18	RP	2	13
19	Port19	RP	5	4
20	Port20	RP	24	59
21	Port21	RP	55	32
22	Port22	RP	64	24
23	Port23	RP	20	11
24	Port24	RP	31	18
25	Port25	RP	49	2
26	Port26	RP	1	3
27	Port27	RP	42	1
28	Port28	RP	18	71
29	Port29	RP	2	1
30	Port30	RP	21	25
31	Port31	RP	9	23
32	Port32	RP	80	9
33	Port33	RP	36	34
34	Port34	RP	5	55
35	Port35	RP	54	36
36	Port36	RP	2	2
37	Port37	RP	6	7
38	Port38	RP	32	67
39	Port39	RP	13	15
40	Port40	RP	3	18
41	Port41	RP	18	1
42	Port42	RP	16	38
43	Port43	RP	1	16
44	Port44	RP	64	36
45	Port45	RP	4	40
46	Port46	RP	57	18
47	Port47	RP	24	61
48	Port48	RP	43	42
49	Port49	RP	0	42
50	Port50	RP	3	35
%distance table
0.000	488.302	322.635	675.814	846.042	960.387	1247.017	1449.505	1392.022	1628.516	1880.029	2133.592	2468.803	2594.107	2822.362	2912.613	3085.988	3254.001	2907.004	2687.289	2425.878	2527.391	2504.863	2160.158	2030.112	1841.741	2002.870	1784.560	1500.322	1501.939	1334.599	1284.022	1419.258	1513.771	1372.199	1537.694	1697.397	1731.623	1384.060	1237.427	1074.678	809.401	585.210	516.022	593.140	373.470	279.172	192.752	139.260	151.700
488.302	0.000	208.339	322.223	502.607	758.218	906.996	1080.397	1122.003	1343.988	1586.203	1846.941	2181.890	2338.907	2556.026	2651.258	2866.787	3055.475	2782.492	2578.391	2268.196	2413.566	2394.278	2021.134	1867.619	1662.294	1893.106	1655.500	1324.278	1345.070	1167.650	1174.761	1344.050	1471.830	1362.108	1546.329	1725.460	1772.552	1447.246	1238.999	1021.655	796.111	709.829	842.580	957.481	799.342	629.258	609.685	605.263	336.885
322.635	208.339	0.000	359.216	537.760	711.949	947.374	1142.408	1121.666	1354.437	1603.846	1861.934	2198.438	2338.799	2562.539	2655.388	2849.898	3028.977	2721.244	2509.626	2219.727	2346.217	2325.441	1962.807	1819.041	1620.175	1820.974	1589.890	1276.914	1288.771	1113.481	1093.900	1251.407	1367.475	1243.971	1423.753	1597.826	1640.872	1304.611	1114.481	913.391	664.287	529.772	635.249	749.254	595.330	421.681	409.803	417.767	189.350
675.814	322.223	359.216	0.000	185.109	449.838	596.624	785.108	800.166	1024.267	1268.845	1529.200	1864.978	2018.226	2236.747	2331.520	2544.626	2733.369	2467.410	2266.596	1949.844	2101.486	2082.890	1706.360	1549.998	1343.409	1584.862	1345.152	1008.231	1032.389	855.552	878.446	1054.051	1190.160	1096.552	1282.466	1464.968	1516.429	1211.801	984.073	754.892	575.175	596.281	833.402	958.809	873.667	687.797	716.648	748.515	548.520
846.042	502.607	537.760	185.109	0.000	325.463	411.895	604.981	621.142	841.393	1084.594	1345.145	1680.646	1836.350	2053.587	2148.705	2366.369	2557.846	2307.434	2111.661	1785.091	1946.482	1928.892	1548.309	1387.470	1178.951	1436.795	1195.397	851.373	881.404	707.822	754.294	934.189	1077.505	1002.714	1186.683	1369.731	1424.592	1143.733	903.945	671.431	552.775	653.213	928.882	1053.640	1003.095	819.880	863.862	905.430	726.619
960.387	758.218	711.949	449.838	325.463	0.000	394.194	603.662	438.307	674.745	925.793	1175.285	1509.431	1635.088	1862.375	1953.227	2138.646	2317.078	2024.628	1820.283	1513.683	1655.402	1636.232	1263.353	1112.567	910.351	1136.181	897.570	568.614	586.965	409.544	431.998	610.699	752.529	679.127	862.129	1045.002	1100.428	831.180	587.083	357.625	334.237	548.086	856.651	969.771	995.627	835.206	910.503	974.233	880.394
1247.017	906.996	947.374	596.624	411.895	394.194	0.000	214.693	279.959	453.696	683.514	943.997	1276.941	1444.064	1655.072	1751.528	1986.272	2186.598	1987.851	1809.946	1456.405	1647.022	1632.891	1247.181	1075.247	867.176	1172.593	936.972	595.481	645.376	513.831	634.944	798.501	947.056	933.461	1093.682	1264.898	1325.480	1125.819	883.731	687.389	728.199	931.416	1236.724	1354.215	1353.950	1180.243	1240.305	1291.877	1135.079
1449.505	1080.397	1142.408	785.108	604.981	603.662	214.693	0.000	338.100	389.466	564.556	814.616	1135.300	1322.527	1520.381	1618.487	1876.959	2086.710	1941.754	1781.536	1410.676	1623.263	1612.244	1231.902	1056.526	859.690	1189.453	969.347	659.518	717.365	628.654	771.213	913.611	1055.521	1069.768	1212.809	1372.550	1433.987	1274.053	1040.661	865.948	935.567	1145.321	1451.168	1568.216	1567.891	1393.095	1450.922	1500.254	1331.484
1392.022	1122.003	1121.666	800.166	621.142	438.307	279.959	338.100	0.000	236.925	488.489	742.154	1078.212	1219.546	1441.250	1534.735	1745.264	1937.425	1713.435	1531.886	1183.519	1368.469	1353.943	968.180	797.282	588.364	893.590	660.044	327.905	383.343	295.431	444.977	576.756	717.516	738.568	875.649	1034.459	1095.892	947.435	723.533	581.450	722.776	969.785	1276.845	1382.348	1429.443	1272.832	1348.791	1411.855	1300.738
1628.516	1343.988	1354.437	1024.267	841.393	674.745	453.696	389.466	236.925	0.000	251.606	507.498	844.001	995.426	1212.483	1307.351	1533.067	1732.948	1555.472	1392.225	1023.511	1233.799	1222.861	843.592	668.239	476.964	813.485	610.170	372.274	430.942	439.940	591.182	670.722	787.665	851.703	952.593	1086.135	1146.626	1066.497	870.297	773.014	946.030	1198.990	1503.948	1605.851	1662.355	1508.206	1585.194	1648.669	1535.248
1880.029	1586.203	1603.846	1268.845	1084.594	925.793	683.514	564.556	488.489	251.606	0.000	260.812	596.142	762.903	971.573	1068.044	1313.397	1522.157	1406.431	1269.639	885.894	1122.024	1116.014	764.690	600.504	467.230	793.031	647.946	538.663	587.092	652.370	792.423	830.496	919.758	1014.936	1080.859	1185.426	1242.551	1226.115	1058.493	995.326	1187.309	1443.798	1746.405	1845.016	1909.721	1757.947	1835.967	1899.947	1785.663
